query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north,reference_4_path,reference_4_distance,reference_4_utm_east,reference_4_utm_north,reference_5_path,reference_5_distance,reference_5_utm_east,reference_5_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551197.48@4178949.65@10@S@037.75642@-122.41878@27719405903@@@@@@20160716@@.jpg,551197.48,4178949.65,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551189.30@4178947.71@10@S@037.75641@-122.41888@XW3K5UWUFGhb7FsK-9X4Ew@@205@@@@201311@@.jpg,8.406901926317246,551189.3,4178947.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551189.30@4178947.71@10@S@037.75641@-122.41888@XW3K5UWUFGhb7FsK-9X4Ew@@115@@@@201311@@.jpg,8.406901926317246,551189.3,4178947.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551189.30@4178947.71@10@S@037.75641@-122.41888@XW3K5UWUFGhb7FsK-9X4Ew@@235@@@@201311@@.jpg,8.406901926317246,551189.3,4178947.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551189.27@4178953.26@10@S@037.75646@-122.41888@SFL-0uoE-5B-Lbj_rgbmOg@@115@@@@201311@@.jpg,8.968623082639104,551189.27,4178953.26,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551189.27@4178953.26@10@S@037.75646@-122.41888@SFL-0uoE-5B-Lbj_rgbmOg@@85@@@@201311@@.jpg,8.968623082639104,551189.27,4178953.26
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551200.72@4178868.01@10@S@037.75569@-122.41875@27494135560@@@@@@20160619@@.jpg,551200.72,4178868.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551195.01@4178878.96@10@S@037.75579@-122.41882@4IPxceXfYBivKSaHEaPzfA@@23@@@@201311@@.jpg,12.349356258674124,551195.01,4178878.96,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551194.98@4178884.50@10@S@037.75584@-122.41882@i-qbNezl5ztNux1JwG3t2Q@@24@@@@201311@@.jpg,17.460461047958177,551194.98,4178884.5,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551194.04@4178894.48@10@S@037.75593@-122.41883@baF7Fe2SZnvvJFnoLPsXjw@@55@@@@201311@@.jpg,27.299877289284215,551194.04,4178894.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551194.37@4178841.23@10@S@037.75545@-122.41883@rAePR8-BATF9wgqxUu12HA@@145@@@@201312@@.jpg,27.522552570369093,551194.37,4178841.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551189.08@4178841.20@10@S@037.75545@-122.41889@hXc7CpGEbrxAloCMoyiH-A@@145@@@@201312@@.jpg,29.22782407190711,551189.08,4178841.2
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551214.55@4178726.74@10@S@037.75441@-122.41860@33905016230@@@@@@20170426@@.jpg,551214.55,4178726.74,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551207.40@4178729.25@10@S@037.75444@-122.41869@2U3akiJ97aCCV4qcNJhiRg@@84@@@@201311@@.jpg,7.577770120504507,551207.4,4178729.25,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551208.34@4178719.27@10@S@037.75435@-122.41868@yC-Ink32ik3GtmippaMT6w@@25@@@@201311@@.jpg,9.71416491542347,551208.34,4178719.27,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551206.45@4178739.23@10@S@037.75453@-122.41870@K-Kx2xxNfKpE1u1rd5k5lw@@90@@@@201311@@.jpg,14.88657448829179,551206.45,4178739.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551209.29@4178708.18@10@S@037.75425@-122.41867@gahewFPHHDzhZ_EYUcFOTA@@354@@@@201311@@.jpg,19.29096161424236,551209.29,4178708.18,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551209.29@4178708.18@10@S@037.75425@-122.41867@gahewFPHHDzhZ_EYUcFOTA@@24@@@@201311@@.jpg,19.29096161424236,551209.29,4178708.18
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551224.36@4184030.94@10@S@037.80222@-122.41812@22841835571@@@@@@20151106@@.jpg,551224.36,4184030.94,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551224.65@4184027.39@10@S@037.80219@-122.41812@czLbZbCByJszIFO-5BEQNg@@260@@@@201311@@.jpg,3.5618253745374897,551224.65,4184027.39,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551224.65@4184027.39@10@S@037.80219@-122.41812@czLbZbCByJszIFO-5BEQNg@@200@@@@201311@@.jpg,3.5618253745374897,551224.65,4184027.39,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551224.65@4184027.39@10@S@037.80219@-122.41812@czLbZbCByJszIFO-5BEQNg@@230@@@@201311@@.jpg,3.5618253745374897,551224.65,4184027.39,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551229.92@4184028.53@10@S@037.80220@-122.41806@QMh0v46hls4w1DoO-bEKMg@@204@@@@201311@@.jpg,6.059843232406232,551229.92,4184028.53,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551229.92@4184028.53@10@S@037.80220@-122.41806@QMh0v46hls4w1DoO-bEKMg@@234@@@@201311@@.jpg,6.059843232406232,551229.92,4184028.53
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551224.69@4184019.51@10@S@037.80211@-122.41812@28710141990@@@@@@20160815@@.jpg,551224.69,4184019.51,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551218.52@4184021.80@10@S@037.80214@-122.41819@b1dlax5405t2_QIaFYnxnw@@305@@@@201311@@.jpg,6.581261277236394,551218.52,4184021.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551218.52@4184021.80@10@S@037.80214@-122.41819@b1dlax5405t2_QIaFYnxnw@@275@@@@201311@@.jpg,6.581261277236394,551218.52,4184021.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551218.52@4184021.80@10@S@037.80214@-122.41819@b1dlax5405t2_QIaFYnxnw@@245@@@@201311@@.jpg,6.581261277236394,551218.52,4184021.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551218.52@4184021.80@10@S@037.80214@-122.41819@b1dlax5405t2_QIaFYnxnw@@215@@@@201311@@.jpg,6.581261277236394,551218.52,4184021.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551224.65@4184027.39@10@S@037.80219@-122.41812@czLbZbCByJszIFO-5BEQNg@@260@@@@201311@@.jpg,7.880101522542153,551224.65,4184027.39
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551231.03@4184034.75@10@S@037.80225@-122.41804@31734555800@@@@@@20170105@@.jpg,551231.03,4184034.75,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551231.65@4184032.98@10@S@037.80224@-122.41804@SDK3uL_X9sGZLfaDPIr53A@@222@@@@201311@@.jpg,1.875446613492414,551231.65,4184032.98,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551231.65@4184032.98@10@S@037.80224@-122.41804@SDK3uL_X9sGZLfaDPIr53A@@192@@@@201311@@.jpg,1.875446613492414,551231.65,4184032.98,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551231.65@4184032.98@10@S@037.80224@-122.41804@SDK3uL_X9sGZLfaDPIr53A@@252@@@@201311@@.jpg,1.875446613492414,551231.65,4184032.98,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551233.41@4184032.99@10@S@037.80224@-122.41802@z4W1_E84zMxBYOAYlEW2MQ@@204@@@@201311@@.jpg,2.9600675666672513,551233.41,4184032.99,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551233.41@4184032.99@10@S@037.80224@-122.41802@z4W1_E84zMxBYOAYlEW2MQ@@234@@@@201311@@.jpg,2.9600675666672513,551233.41,4184032.99
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551237.19@4184019.92@10@S@037.80212@-122.41797@31310891008@@@@@@20181008@@.jpg,551237.19,4184019.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@263@@@@201305@@.jpg,2.5566579750152068,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@233@@@@201305@@.jpg,2.5566579750152068,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551234.38@4184019.68@10@S@037.80212@-122.41801@j_ooLGi0oUJRPEst2BC7LQ@@234@@@@201311@@.jpg,2.820230486953781,551234.38,4184019.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551234.38@4184019.68@10@S@037.80212@-122.41801@j_ooLGi0oUJRPEst2BC7LQ@@264@@@@201311@@.jpg,2.820230486953781,551234.38,4184019.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551239.69@4184014.17@10@S@037.80207@-122.41795@jfRQxxSl1yeLwixePz_HoQ@@266@@@@201305@@.jpg,6.269968101992227,551239.69,4184014.17
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551237.43@4184024.81@10@S@037.80216@-122.41797@18565274389@@@@@@20150613@@.jpg,551237.43,4184024.81,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551237.85@4184027.47@10@S@037.80219@-122.41797@K09dI0xO-mzcR9OsK1DUZA@@261@@@@201305@@.jpg,2.692953768769556,551237.85,4184027.47,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551237.85@4184027.47@10@S@037.80219@-122.41797@K09dI0xO-mzcR9OsK1DUZA@@231@@@@201305@@.jpg,2.692953768769556,551237.85,4184027.47,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@233@@@@201305@@.jpg,3.1764760347386396,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@263@@@@201305@@.jpg,3.1764760347386396,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551235.20@4184028.56@10@S@037.80220@-122.41800@UwCI2VhV5emRXkqzOiWgKQ@@210@@@@201311@@.jpg,4.362957712428134,551235.2,4184028.56
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551237.83@4184031.58@10@S@037.80222@-122.41797@47548993061@@@@@@20190406@@.jpg,551237.83,4184031.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551236.94@4184033.01@10@S@037.80224@-122.41798@ZVphAsWQqDZKZLgMdbQsYA@@259@@@@201305@@.jpg,1.6843396329637677,551236.94,4184033.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551236.94@4184033.01@10@S@037.80224@-122.41798@ZVphAsWQqDZKZLgMdbQsYA@@229@@@@201305@@.jpg,1.6843396329637677,551236.94,4184033.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551236.94@4184033.01@10@S@037.80224@-122.41798@ZVphAsWQqDZKZLgMdbQsYA@@199@@@@201305@@.jpg,1.6843396329637677,551236.94,4184033.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551240.48@4184028.60@10@S@037.80220@-122.41794@FNJILt93aBrNg8wK-IXpPQ@@203@@@@201311@@.jpg,3.9878440290478245,551240.48,4184028.6,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551240.48@4184028.60@10@S@037.80220@-122.41794@FNJILt93aBrNg8wK-IXpPQ@@233@@@@201311@@.jpg,3.9878440290478245,551240.48,4184028.6
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551239.84@4184019.61@10@S@037.80211@-122.41794@27340200384@@@@@@20160628@@.jpg,551239.84,4184019.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@263@@@@201305@@.jpg,2.554858117640432,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@233@@@@201305@@.jpg,2.554858117640432,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551239.69@4184014.17@10@S@037.80207@-122.41795@jfRQxxSl1yeLwixePz_HoQ@@266@@@@201305@@.jpg,5.442067621722375,551239.69,4184014.17,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551234.38@4184019.68@10@S@037.80212@-122.41801@j_ooLGi0oUJRPEst2BC7LQ@@234@@@@201311@@.jpg,5.460448699478361,551234.38,4184019.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551234.38@4184019.68@10@S@037.80212@-122.41801@j_ooLGi0oUJRPEst2BC7LQ@@264@@@@201311@@.jpg,5.460448699478361,551234.38,4184019.68
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551241.10@4183816.24@10@S@037.80028@-122.41794@29211002147@@@@@@20180820@@.jpg,551241.1,4183816.24,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551241.81@4183815.57@10@S@037.80028@-122.41794@but6jnmPUo5BTk0Wi4Yn-g@@80@@@@201311@@.jpg,0.976217189275296,551241.81,4183815.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551241.81@4183815.57@10@S@037.80028@-122.41794@but6jnmPUo5BTk0Wi4Yn-g@@50@@@@201311@@.jpg,0.976217189275296,551241.81,4183815.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551241.81@4183815.57@10@S@037.80028@-122.41794@but6jnmPUo5BTk0Wi4Yn-g@@230@@@@201311@@.jpg,0.976217189275296,551241.81,4183815.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.30@4183814.44@10@S@037.80027@-122.41798@E6_1XnGipUp9I-OW4Kps0Q@@50@@@@201305@@.jpg,3.328663395510978,551238.3,4183814.44,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551247.09@4183815.61@10@S@037.80028@-122.41788@OLpNt3SkfOnpJXbK_9srWg@@20@@@@201305@@.jpg,6.023039100017063,551247.09,4183815.61
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551242.60@4183816.80@10@S@037.80029@-122.41793@43242157905@@@@@@20180820@@.jpg,551242.6,4183816.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551241.81@4183815.57@10@S@037.80028@-122.41794@but6jnmPUo5BTk0Wi4Yn-g@@80@@@@201311@@.jpg,1.461848145269919,551241.81,4183815.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551241.81@4183815.57@10@S@037.80028@-122.41794@but6jnmPUo5BTk0Wi4Yn-g@@230@@@@201311@@.jpg,1.461848145269919,551241.81,4183815.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551241.81@4183815.57@10@S@037.80028@-122.41794@but6jnmPUo5BTk0Wi4Yn-g@@50@@@@201311@@.jpg,1.461848145269919,551241.81,4183815.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551247.09@4183815.61@10@S@037.80028@-122.41788@OLpNt3SkfOnpJXbK_9srWg@@50@@@@201305@@.jpg,4.645018837398119,551247.09,4183815.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551247.09@4183815.61@10@S@037.80028@-122.41788@OLpNt3SkfOnpJXbK_9srWg@@20@@@@201305@@.jpg,4.645018837398119,551247.09,4183815.61
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551243.50@4184024.29@10@S@037.80216@-122.41790@50837800286@@@@@@20210115@@.jpg,551243.5,4184024.29,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551240.48@4184028.60@10@S@037.80220@-122.41794@FNJILt93aBrNg8wK-IXpPQ@@233@@@@201311@@.jpg,5.262746431341166,551240.48,4184028.6,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551240.48@4184028.60@10@S@037.80220@-122.41794@FNJILt93aBrNg8wK-IXpPQ@@263@@@@201311@@.jpg,5.262746431341166,551240.48,4184028.6,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551240.48@4184028.60@10@S@037.80220@-122.41794@FNJILt93aBrNg8wK-IXpPQ@@203@@@@201311@@.jpg,5.262746431341166,551240.48,4184028.6,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@233@@@@201305@@.jpg,5.286066590500765,551238.77,4184021.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551238.77@4184021.93@10@S@037.80214@-122.41796@otRA990B6goxGtq61Qz1tw@@263@@@@201305@@.jpg,5.286066590500765,551238.77,4184021.93
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551257.35@4184360.01@10@S@037.80518@-122.41772@51193611095@@@@@@20210521@@.jpg,551257.35,4184360.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551259.57@4184356.03@10@S@037.80515@-122.41770@MhDE7-8R7-MpFcD99u7h0Q@@171@@@@201305@@.jpg,4.557279890431098,551259.57,4184356.03,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551259.57@4184356.03@10@S@037.80515@-122.41770@MhDE7-8R7-MpFcD99u7h0Q@@201@@@@201305@@.jpg,4.557279890431098,551259.57,4184356.03,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551255.17@4184356.00@10@S@037.80515@-122.41775@SEU0-cFHQCkP7Fg1J63mvQ@@170@@@@201305@@.jpg,4.564263357643066,551255.17,4184356.0,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551255.17@4184356.00@10@S@037.80515@-122.41775@SEU0-cFHQCkP7Fg1J63mvQ@@200@@@@201305@@.jpg,4.564263357643066,551255.17,4184356.0,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551263.97@4184357.17@10@S@037.80516@-122.41765@qpt63fOlPKKAiE7iZ_KxDA@@170@@@@201305@@.jpg,7.203471385317773,551263.97,4184357.17
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551263.75@4184307.57@10@S@037.80471@-122.41765@51329390876@@@@@@20210723@@.jpg,551263.75,4184307.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551268.73@4184299.50@10@S@037.80464@-122.41760@lP-HSA3YL51CquBLcfU6-Q@@225@@@@201311@@.jpg,9.482895127391677,551268.73,4184299.5,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551268.73@4184299.50@10@S@037.80464@-122.41760@lP-HSA3YL51CquBLcfU6-Q@@195@@@@201311@@.jpg,9.482895127391677,551268.73,4184299.5,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551273.23@4184284.00@10@S@037.80450@-122.41755@FhGYDnPmw5E7utLdH2zSBw@@141@@@@201311@@.jpg,25.40502509331066,551273.23,4184284.0,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551260.49@4184350.49@10@S@037.80510@-122.41769@HB48VlI9WzbACt-5cO5pqg@@171@@@@201311@@.jpg,43.04362902955137,551260.49,4184350.49,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551260.49@4184350.49@10@S@037.80510@-122.41769@HB48VlI9WzbACt-5cO5pqg@@201@@@@201311@@.jpg,43.04362902955137,551260.49,4184350.49
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551270.72@4183781.58@10@S@037.79997@-122.41761@25928254884@@@@@@20160420@@.jpg,551270.72,4183781.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551272.80@4183786.92@10@S@037.80002@-122.41759@tvoZ9JurvBpKGrEzBYNq5g@@229@@@@201311@@.jpg,5.730794011192384,551272.8,4183786.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551272.80@4183786.92@10@S@037.80002@-122.41759@tvoZ9JurvBpKGrEzBYNq5g@@259@@@@201311@@.jpg,5.730794011192384,551272.8,4183786.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551268.24@4183813.52@10@S@037.80026@-122.41764@aNjR8qA5EwIy1o6huivmLw@@19@@@@201311@@.jpg,32.03613584682675,551268.24,4183813.52,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551270.85@4183817.97@10@S@037.80030@-122.41761@ib39Hg-v_VX9kkSFJEh2kg@@51@@@@201305@@.jpg,36.39023220603972,551270.85,4183817.97,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551258.53@4183816.79@10@S@037.80029@-122.41775@Fz3AG5StousSHcbK5Y2VWw@@50@@@@201305@@.jpg,37.26043746383038,551258.53,4183816.79
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551291.30@4178907.07@10@S@037.75603@-122.41772@51434414108@@@@@@20210907@@.jpg,551291.3,4178907.07,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551288.19@4178911.71@10@S@037.75608@-122.41776@bATb0P8OIBt4pFKz8wrPww@@86@@@@201311@@.jpg,5.585848190010823,551288.19,4178911.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551288.19@4178911.71@10@S@037.75608@-122.41776@bATb0P8OIBt4pFKz8wrPww@@26@@@@201311@@.jpg,5.585848190010823,551288.19,4178911.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551288.19@4178911.71@10@S@037.75608@-122.41776@bATb0P8OIBt4pFKz8wrPww@@56@@@@201311@@.jpg,5.585848190010823,551288.19,4178911.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.13@4178901.73@10@S@037.75599@-122.41775@SP_rV7badw46WYlIJFFLAw@@236@@@@201311@@.jpg,5.76406974268966,551289.13,4178901.73,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.13@4178901.73@10@S@037.75599@-122.41775@SP_rV7badw46WYlIJFFLAw@@26@@@@201311@@.jpg,5.76406974268966,551289.13,4178901.73
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551291.38@4182896.30@10@S@037.79199@-122.41744@226923143@@@@@@20060828@@.jpg,551291.38,4182896.3,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.81@4182893.85@10@S@037.79197@-122.41746@ewdNY6f39gKbO6JGQZgEsQ@@149@@@@201311@@.jpg,2.909879722337354,551289.81,4182893.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.81@4182893.85@10@S@037.79197@-122.41746@ewdNY6f39gKbO6JGQZgEsQ@@179@@@@201311@@.jpg,2.909879722337354,551289.81,4182893.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551294.22@4182892.76@10@S@037.79196@-122.41741@NPqfVIUOI_QnZXYlvLP4tA@@12@@@@201311@@.jpg,4.538413819836023,551294.22,4182892.76,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551294.22@4182892.76@10@S@037.79196@-122.41741@NPqfVIUOI_QnZXYlvLP4tA@@192@@@@201311@@.jpg,4.538413819836023,551294.22,4182892.76,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551303.02@4182893.93@10@S@037.79197@-122.41731@2z16FTmlRLKAUqllyhVSIg@@22@@@@201305@@.jpg,11.878825699480894,551303.02,4182893.93
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0551296.98@4183721.27@10@S@037.79942@-122.41732@14786636642@@@@@@20140730@@.jpg,551296.98,4183721.27,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551295.21@4183722.71@10@S@037.79944@-122.41734@3bvVPT2S8_K6ab78JhyzIw@@43@@@@201311@@.jpg,2.281775624355954,551295.21,4183722.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.96@4183718.23@10@S@037.79940@-122.41740@omyJClmye2ihp_wXlUEKSg@@64@@@@201311@@.jpg,7.649967320223532,551289.96,4183718.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.96@4183718.23@10@S@037.79940@-122.41740@omyJClmye2ihp_wXlUEKSg@@34@@@@201311@@.jpg,7.649967320223532,551289.96,4183718.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551289.07@4183719.34@10@S@037.79941@-122.41741@HrJxznC-aESfpQ1hQST-Qg@@47@@@@201305@@.jpg,8.14205133864696,551289.07,4183719.34,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0551304.89@4183723.88@10@S@037.79945@-122.41723@1XRZwSfEsFFPwMAm2_ewxg@@51@@@@201311@@.jpg,8.329477774736844,551304.89,4183723.88
